YEAR,OCCUPATION,AGE_GROUP,PERCENTILE,PERCENTILE_VALUE
2006,Primary School Teachers,40-49 years,95,1443.1330299609708
2006,Primary School Teachers,40-49 years,96,1460.7657206115412
2006,Primary School Teachers,40-49 years,97,1494.0091319221283
2006,Primary School Teachers,40-49 years,98,1571.2788721954666
2006,Primary School Teachers,40-49 years,99,1700.886129630667
2006,Primary School Teachers,40-49 years,100,6171.424462890624
2006,Primary School Teachers,50-59 years,0,0.0
2006,Primary School Teachers,50-59 years,1,504.8299450229687
2006,Primary School Teachers,50-59 years,2,627.6239909472763
2006,Primary School Teachers,50-59 years,3,679.4016822647257
2006,Primary School Teachers,50-59 years,4,725.8200442425714
2006,Primary School Teachers,50-59 years,5,800.7049489271129
2006,Primary School Teachers,50-59 years,6,896.8725015981846
2006,Primary School Teachers,50-59 years,7,925.2135874518012
2006,Primary School Teachers,50-59 years,8,944.4395578222882
2006,Primary School Teachers,50-59 years,9,959.5140424255309
2006,Primary School Teachers,50-59 years,10,972.091254097316
2006,Primary School Teachers,50-59 years,11,983.058641574207
2006,Primary School Teachers,50-59 years,12,992.76744239509
2006,Primary School Teachers,50-59 years,13,1001.4888759046949
2006,Primary School Teachers,50-59 years,14,1009.3972597962694
2006,Primary School Teachers,50-59 years,15,1016.6392230422937
2006,Primary School Teachers,50-59 years,16,1023.3534241730355
2006,Primary School Teachers,50-59 years,17,1029.6341151337954
2006,Primary School Teachers,50-59 years,18,1035.5601699940955
2006,Primary School Teachers,50-59 years,19,1041.2104478806843
2006,Primary School Teachers,50-59 years,20,1046.6556357792256
2006,Primary School Teachers,50-59 years,21,1051.9254893097113
2006,Primary School Teachers,50-59 years,22,1057.0369759108312
2006,Primary School Teachers,50-59 years,23,1062.0070587183964
2006,Primary School Teachers,50-59 years,24,1066.8526900345666
2006,Primary School Teachers,50-59 years,25,1071.5887780564374
2006,Primary School Teachers,50-59 years,26,1076.2257885426966
2006,Primary School Teachers,50-59 years,27,1080.7736040676882
2006,Primary School Teachers,50-59 years,28,1085.2421072057555
2006,Primary School Teachers,50-59 years,28,1089.6411805312425
2006,Primary School Teachers,50-59 years,30,1093.9800709030312
2006,Primary School Teachers,50-59 years,31,1098.2646018561227
2006,Primary School Teachers,50-59 years,32,1102.4994496818256
2006,Primary School Teachers,50-59 years,33,1106.6892898406636
2006,Primary School Teachers,50-59 years,34,1110.838797793161
2006,Primary School Teachers,50-59 years,35,1114.95264804854
2006,Primary School Teachers,50-59 years,36,1119.0351585052317
2006,Primary School Teachers,50-59 years,37,1123.089757049002
2006,Primary School Teachers,50-59 years,38,1127.119735011867
2006,Primary School Teachers,50-59 years,39,1131.1283837258432
2006,Primary School Teachers,50-59 years,40,1135.1189945229464
2006,Primary School Teachers,50-59 years,41,1139.0948584061261
2006,Primary School Teachers,50-59 years,42,1143.0591057978932
2006,Primary School Teachers,50-59 years,43,1147.0144483961433
2006,Primary School Teachers,50-59 years,44,1150.9635305083577
2006,Primary School Teachers,50-59 years,45,1154.9089964420177
2006,Primary School Teachers,50-59 years,46,1158.853490504604
2006,Primary School Teachers,50-59 years,47,1162.7996570037913
2006,Primary School Teachers,50-59 years,48,1166.7502075982509
2006,Primary School Teachers,50-59 years,49,1170.7081119560055
2006,Primary School Teachers,50-59 years,50,1174.6764015182584
2006,Primary School Teachers,50-59 years,51,1178.6581077262128
2006,Primary School Teachers,50-59 years,52,1182.6562620210716
2006,Primary School Teachers,50-59 years,53,1186.6738958440383
2006,Primary School Teachers,50-59 years,54,1190.7140890730075
2006,Primary School Teachers,50-59 years,55,1194.7801626680637
2006,Primary School Teachers,50-59 years,56,1198.8755124499103
2006,Primary School Teachers,50-59 years,56,1203.00353426253
2006,Primary School Teachers,50-59 years,57,1207.167623949906
2006,Primary School Teachers,50-59 years,59,1211.3711774281676
2006,Primary School Teachers,50-59 years,60,1215.618633418649
2006,Primary School Teachers,50-59 years,61,1219.918100115256
2006,Primary School Teachers,50-59 years,62,1224.2784924151533
2006,Primary School Teachers,50-59 years,63,1228.7087252155056
2006,Primary School Teachers,50-59 years,64,1233.2177134134786
2006,Primary School Teachers,50-59 years,65,1237.8141166549526
2006,Primary School Teachers,50-59 years,66,1242.501232155316
2006,Primary School Teachers,50-59 years,67,1247.27726277663
2006,Primary School Teachers,50-59 years,68,1252.1402097893142
2006,Primary School Teachers,50-59 years,69,1257.0880744637877
2006,Primary School Teachers,50-59 years,70,1262.1189977285114
2006,Primary School Teachers,50-59 years,71,1267.2344709743438
2006,Primary School Teachers,50-59 years,72,1272.4394147540193
2006,Primary School Teachers,50-59 years,73,1277.738905020868
2006,Primary School Teachers,50-59 years,74,1283.138017728221
2006,Primary School Teachers,50-59 years,75,1288.6422917901546
2006,Primary School Teachers,50-59 years,76,1294.2600339967669
2006,Primary School Teachers,50-59 years,77,1300.0005753166595
2006,Primary School Teachers,50-59 years,78,1305.8732483733054
2006,Primary School Teachers,50-59 years,79,1311.887674524418
2006,Primary School Teachers,50-59 years,80,1318.0573310586972
2006,Primary School Teachers,50-59 years,81,1324.3984426554573
2006,Primary School Teachers,50-59 years,82,1330.9272930040056
2006,Primary School Teachers,50-59 years,83,1337.6611601722313
2006,Primary School Teachers,50-59 years,84,1344.6248595643954
2006,Primary School Teachers,50-59 years,85,1351.8466599392248
2006,Primary School Teachers,50-59 years,86,1359.355189744764
2006,Primary School Teachers,50-59 years,87,1367.1949439666112
2006,Primary School Teachers,50-59 years,88,1375.4326609406592
2006,Primary School Teachers,50-59 years,89,1384.1371199160285
2006,Primary School Teachers,50-59 years,90,1393.3935422424684
2006,Primary School Teachers,50-59 years,91,1403.3095773056873
2006,Primary School Teachers,50-59 years,92,1414.0399874154248
2006,Primary School Teachers,50-59 years,93,1426.037211930406
2006,Primary School Teachers,50-59 years,94,1439.8709009451843
2006,Primary School Teachers,50-59 years,95,1456.098634916367
2006,Primary School Teachers,50-59 years,96,1478.8946188381997
2006,Primary School Teachers,50-59 years,97,1529.554317120137
2006,Primary School Teachers,50-59 years,98,1609.9736706075046
2006,Primary School Teachers,50-59 years,99,1756.6824754889587
2006,Primary School Teachers,50-59 years,100,4820.537744140625
2006,Accountants,20-29 years,0,0.0
2006,Accountants,20-29 years,1,281.10447418826476
2006,Accountants,20-29 years,2,354.17887563036004
2006,Accountants,20-29 years,3,405.432167399992
2006,Accountants,20-29 years,4,446.2351402256544
2006,Accountants,20-29 years,5,480.69286364609553
2006,Accountants,20-29 years,6,510.8097902267618
2006,Accountants,20-29 years,7,537.7509095451011
2006,Accountants,20-29 years,8,562.188923034296
2006,Accountants,20-29 years,9,584.8921865463939
2006,Accountants,20-29 years,10,604.7490164549491
2006,Accountants,20-29 years,11,620.9224344933313
2006,Accountants,20-29 years,12,633.8918740695262
2006,Accountants,20-29 years,13,644.8772996737208
2006,Accountants,20-29 years,14,655.0257332273959
2006,Accountants,20-29 years,15,664.6217198251799
2006,Accountants,20-29 years,16,673.7182530436503
2006,Accountants,20-29 years,17,682.3834421708506
2006,Accountants,20-29 years,18,690.710233894681
2006,Accountants,20-29 years,19,698.7937009143012
2006,Accountants,20-29 years,20,706.7080731568623
2006,Accountants,20-29 years,21,714.4878078545204
2006,Accountants,20-29 years,22,722.1628897685891
2006,Accountants,20-29 years,23,729.7624071266597
2006,Accountants,20-29 years,24,737.311281324213
2006,Accountants,20-29 years,25,744.833224109375
2006,Accountants,20-29 years,26,752.3524326750055
2006,Accountants,20-29 years,27,759.9027479546837
2006,Accountants,20-29 years,28,767.5268767913319
2006,Accountants,20-29 years,28,775.2678266459818
2006,Accountants,20-29 years,30,783.1538087638629
2006,Accountants,20-29 years,31,791.1741921771957
2006,Accountants,20-29 years,32,799.3120489788796
2006,Accountants,20-29 years,33,807.5464090533567
2006,Accountants,20-29 years,34,815.8357911203007
2006,Accountants,20-29 years,35,824.1322238512945
2006,Accountants,20-29 years,36,832.3934227683047
2006,Accountants,20-29 years,37,840.618770965201
2006,Accountants,20-29 years,38,848.8261791412231
2006,Accountants,20-29 years,39,857.0327738385947
2006,Accountants,20-29 years,40,865.2455471131206
2006,Accountants,20-29 years,41,873.4649340691383
2006,Accountants,20-29 years,42,881.6913768559962
2006,Accountants,20-29 years,43,889.9277250711186
2006,Accountants,20-29 years,44,898.1790861803657
2006,Accountants,20-29 years,45,906.4506456680864
2006,Accountants,20-29 years,46,914.7472210322228
2006,Accountants,20-29 years,47,923.0731454910014
2006,Accountants,20-29 years,48,931.4327230837031
2006,Accountants,20-29 years,49,939.830572860198
2006,Accountants,20-29 years,50,948.2718590187814
2006,Accountants,20-29 years,51,956.7618022653802
2006,Accountants,20-29 years,52,965.3059555048441
2006,Accountants,20-29 years,53,973.9105502729574
2006,Accountants,20-29 years,54,982.5819020853095
2006,Accountants,20-29 years,55,991.3264976205659
2006,Accountants,20-29 years,56,1000.1511764329006
2006,Accountants,20-29 years,56,1009.062815871458
2006,Accountants,20-29 years,57,1018.0678393694199
2006,Accountants,20-29 years,59,1027.171896062706
2006,Accountants,20-29 years,60,1036.3805891868678
2006,Accountants,20-29 years,61,1045.7003887127253
2006,Accountants,20-29 years,62,1055.1387473003056
2006,Accountants,20-29 years,63,1064.7032851022439
2006,Accountants,20-29 years,64,1074.4028111796772
2006,Accountants,20-29 years,65,1084.246839305852
2006,Accountants,20-29 years,66,1094.2454608822188
2006,Accountants,20-29 years,67,1104.4107636473325
2006,Accountants,20-29 years,68,1114.7553592564077
2006,Accountants,20-29 years,69,1125.293890540895
2006,Accountants,20-29 years,70,1136.043063417892
2006,Accountants,20-29 years,71,1147.0208933070187
2006,Accountants,20-29 years,72,1158.249504103662
2006,Accountants,20-29 years,73,1169.752540799091
2006,Accountants,20-29 years,74,1181.559578048988
2006,Accountants,20-29 years,75,1193.7037107786432
2006,Accountants,20-29 years,76,1206.2249672958872
2006,Accountants,20-29 years,77,1219.170060903896
2006,Accountants,20-29 years,78,1232.5995855392532
2006,Accountants,20-29 years,79,1246.5887119240952
2006,Accountants,20-29 years,80,1261.2193098909154
2006,Accountants,20-29 years,81,1276.5789509300905
2006,Accountants,20-29 years,82,1292.7598505619392
2006,Accountants,20-29 years,83,1309.8659417824986
2006,Accountants,20-29 years,84,1328.027865982055
2006,Accountants,20-29 years,85,1347.4050470367968
2006,Accountants,20-29 years,86,1368.1935147103657
2006,Accountants,20-29 years,87,1390.6393558252398
2006,Accountants,20-29 years,88,1415.054718313542
2006,Accountants,20-29 years,89,1441.838471455418
2006,Accountants,20-29 years,90,1471.5007790905813
2006,Accountants,20-29 years,91,1504.6841075214948
2006,Accountants,20-29 years,92,1542.2971878752762
2006,Accountants,20-29 years,93,1586.0505420119414
2006,Accountants,20-29 years,94,1639.140933791277
2006,Accountants,20-29 years,95,1708.518664922788
2006,Accountants,20-29 years,96,1815.3014125753148
2006,Accountants,20-29 years,97,2061.138286016669
2006,Accountants,20-29 years,98,2449.763061874819
2006,Accountants,20-29 years,99,3003.7722470866647
2006,Accountants,20-29 years,100,5135.224072265626
2006,Accountants,30-39 years,0,0.0
2006,Accountants,30-39 years,1,432.13313474306455
2006,Accountants,30-39 years,2,544.4444346832172
2006,Accountants,30-39 years,3,618.9605980371375
2006,Accountants,30-39 years,4,657.0670957995801
2006,Accountants,30-39 years,5,685.8088175336898
2006,Accountants,30-39 years,6,710.4413704296799
2006,Accountants,30-39 years,7,733.0382505840875
2006,Accountants,30-39 years,8,754.3623603594049
2006,Accountants,30-39 years,9,775.0033994535756
2006,Accountants,30-39 years,10,795.3315044781457
2006,Accountants,30-39 years,11,815.1856492800911
2006,Accountants,30-39 years,12,834.2198956899355
2006,Accountants,30-39 years,13,852.3399179248142
2006,Accountants,30-39 years,14,869.7082450976017
2006,Accountants,30-39 years,15,886.3871359005485
2006,Accountants,30-39 years,16,902.4303039512512
2006,Accountants,30-39 years,17,917.8976153985656
2006,Accountants,30-39 years,18,932.8353687930826
2006,Accountants,30-39 years,19,947.2844367290669
2006,Accountants,30-39 years,20,961.2820769972872
2006,Accountants,30-39 years,21,974.8601276446395
2006,Accountants,30-39 years,22,988.0460236509457
2006,Accountants,30-39 years,23,1000.8693009518923
2006,Accountants,30-39 years,24,1013.361619330025
2006,Accountants,30-39 years,25,1025.562099234239
2006,Accountants,30-39 years,26,1037.5144663082906
2006,Accountants,30-39 years,27,1049.2544997452812
2006,Accountants,30-39 years,28,1060.8107265674814
2006,Accountants,30-39 years,28,1072.2091803034125
2006,Accountants,30-39 years,30,1083.4725302368656
2006,Accountants,30-39 years,31,1094.6222232691625
2006,Accountants,30-39 years,32,1105.6766928383554
2006,Accountants,30-39 years,33,1116.6536029625217
2006,Accountants,30-39 years,34,1127.5691510892823
2006,Accountants,30-39 years,35,1138.4387727982182
2006,Accountants,30-39 years,36,1149.2773985551166
2006,Accountants,30-39 years,37,1160.099297929255
2006,Accountants,30-39 years,38,1170.9187005906524
2006,Accountants,30-39 years,39,1181.7498575447537
2006,Accountants,30-39 years,40,1192.60704919299
2006,Accountants,30-39 years,41,1203.50487535016
2006,Accountants,30-39 years,42,1214.4581734375708
2006,Accountants,30-39 years,43,1225.4830344776738
2006,Accountants,30-39 years,44,1236.5978517516528
2006,Accountants,30-39 years,45,1247.8207049236403
2006,Accountants,30-39 years,46,1259.166972901343
2006,Accountants,30-39 years,47,1270.6510193726456
2006,Accountants,30-39 years,48,1282.2847697955315
2006,Accountants,30-39 years,49,1294.0786103077223
2006,Accountants,30-39 years,50,1306.044822503438
2006,Accountants,30-39 years,51,1318.1979354929886
2006,Accountants,30-39 years,52,1330.553798688065
2006,Accountants,30-39 years,53,1343.1303328132892
2006,Accountants,30-39 years,54,1355.9472737433998
2006,Accountants,30-39 years,55,1369.0278025787504
2006,Accountants,30-39 years,56,1382.3977695468238
2006,Accountants,30-39 years,56,1396.087815281126
2006,Accountants,30-39 years,57,1410.1329775100771
2006,Accountants,30-39 years,59,1424.5750049925769
2006,Accountants,30-39 years,60,1439.4639724714582
2006,Accountants,30-39 years,61,1454.8597952664577
2006,Accountants,30-39 years,62,1470.8368546551212
2006,Accountants,30-39 years,63,1487.487296627266
2006,Accountants,30-39 years,64,1504.9339056272574
2006,Accountants,30-39 years,65,1523.3025690731254
2006,Accountants,30-39 years,66,1542.722461491405
2006,Accountants,30-39 years,67,1563.3420353654212
2006,Accountants,30-39 years,68,1585.34535891206
2006,Accountants,30-39 years,69,1608.9624324074225
2006,Accountants,30-39 years,70,1634.4843644710063
2006,Accountants,30-39 years,71,1662.286136931913
2006,Accountants,30-39 years,72,1692.8580455456854
2006,Accountants,30-39 years,73,1726.8490358457393
2006,Accountants,30-39 years,74,1765.120437163736
2006,Accountants,30-39 years,75,1808.79121475845
2006,Accountants,30-39 years,76,1859.1764871597982
2006,Accountants,30-39 years,77,1917.3267778411541
2006,Accountants,30-39 years,78,1982.6254011885414
2006,Accountants,30-39 years,79,2051.4967779181125
2006,Accountants,30-39 years,80,2122.1961494378083
2006,Accountants,30-39 years,81,2194.844520077816
2006,Accountants,30-39 years,82,2269.5997208378376
2006,Accountants,30-39 years,83,2346.6415092459506
2006,Accountants,30-39 years,84,2426.176592279539
2006,Accountants,30-39 years,85,2508.4446255258435
2006,Accountants,30-39 years,86,2593.726060803548
2006,Accountants,30-39 years,87,2682.3525685543023
2006,Accountants,30-39 years,88,2774.721152007885
2006,Accountants,30-39 years,89,2871.313710323007
2006,Accountants,30-39 years,90,2972.724810370181
2006,Accountants,30-39 years,91,3079.7023789668488
2006,Accountants,30-39 years,92,3193.209487524546
2006,Accountants,30-39 years,93,3314.522334704898
2006,Accountants,30-39 years,94,3445.3944024130437
2006,Accountants,30-39 years,95,3588.3510972714744
2006,Accountants,30-39 years,96,3747.269908179295
2006,Accountants,30-39 years,97,3928.680724205154
2006,Accountants,30-39 years,98,4145.321082179846
2006,Accountants,30-39 years,99,4430.08982038981
2006,Accountants,30-39 years,100,5129.562841796876
2006,Accountants,40-49 years,0,0.0
2006,Accountants,40-49 years,1,411.4250459948618
2006,Accountants,40-49 years,2,518.3620905531436
2006,Accountants,40-49 years,3,593.4128792469045
2006,Accountants,40-49 years,4,642.2856836427103
2006,Accountants,40-49 years,5,675.8822501995448
2006,Accountants,40-49 years,6,704.1803359929085
2006,Accountants,40-49 years,7,729.784093973795
2006,Accountants,40-49 years,8,753.8070048317834
2006,Accountants,40-49 years,9,776.9037600843421
2006,Accountants,40-49 years,10,799.5460731632413
2006,Accountants,40-49 years,11,821.459315893461
2006,Accountants,40-49 years,12,842.3050667333225
2006,Accountants,40-49 years,13,862.1521026240958
2006,Accountants,40-49 years,14,881.1024946992864
2006,Accountants,40-49 years,15,899.2264260721089
2006,Accountants,40-49 years,16,916.5967457915742
2006,Accountants,40-49 years,17,933.2746862155817
2006,Accountants,40-49 years,18,949.3155847572855
2006,Accountants,40-49 years,19,964.7696056357858
2006,Accountants,40-49 years,20,979.6806413571047
2006,Accountants,40-49 years,21,994.0860092920403
2006,Accountants,40-49 years,22,1008.0302812816656
2006,Accountants,40-49 years,23,1021.5661837057413
2006,Accountants,40-49 years,24,1034.757006397481
2006,Accountants,40-49 years,25,1047.658385427783
2006,Accountants,40-49 years,26,1060.3129883799154
2006,Accountants,40-49 years,27,1072.7578393039103
2006,Accountants,40-49 years,28,1085.025916426474
2006,Accountants,40-49 years,28,1097.1456398811165
2006,Accountants,40-49 years,30,1109.1428577072838
2006,Accountants,40-49 years,31,1121.0406831051166
2006,Accountants,40-49 years,32,1132.860925298563
2006,Accountants,40-49 years,33,1144.6236903317845
2006,Accountants,40-49 years,34,1156.3484114792868
2006,Accountants,40-49 years,35,1168.0536996238386
2006,Accountants,40-49 years,36,1179.7579960722048
2006,Accountants,40-49 years,37,1191.4797518644673
2006,Accountants,40-49 years,38,1203.2375790869564
2006,Accountants,40-49 years,39,1215.05050344556
2006,Accountants,40-49 years,40,1226.9387095591587
2006,Accountants,40-49 years,41,1238.924755077322
2006,Accountants,40-49 years,42,1251.0305642877706
2006,Accountants,40-49 years,43,1263.2763218203015
2006,Accountants,40-49 years,44,1275.6788956891653
2006,Accountants,40-49 years,45,1288.2512244984844
2006,Accountants,40-49 years,46,1301.00851946509
2006,Accountants,40-49 years,47,1313.9684299927544
2006,Accountants,40-49 years,48,1327.1507890412622
2006,Accountants,40-49 years,49,1340.5774342041775
2006,Accountants,40-49 years,50,1354.273892441744
2006,Accountants,40-49 years,51,1368.2691587398656
2006,Accountants,40-49 years,52,1382.5969279160436
2006,Accountants,40-49 years,53,1397.297130217449
2006,Accountants,40-49 years,54,1412.4164828625296
2006,Accountants,40-49 years,55,1428.0116748552202
2006,Accountants,40-49 years,56,1444.152422942863
2006,Accountants,40-49 years,56,1460.92442296154
2006,Accountants,40-49 years,57,1478.436381960839
2006,Accountants,40-49 years,59,1496.8356788321755
2006,Accountants,40-49 years,60,1516.297434736643
2006,Accountants,40-49 years,61,1537.0052166269923
2006,Accountants,40-49 years,62,1559.1557308823858
2006,Accountants,40-49 years,63,1583.0021239328983
2006,Accountants,40-49 years,64,1608.868798052665
2006,Accountants,40-49 years,65,1637.1812913035951
2006,Accountants,40-49 years,66,1668.508406136825
2006,Accountants,40-49 years,67,1703.6235091467488
2006,Accountants,40-49 years,68,1743.590200134645
2006,Accountants,40-49 years,69,1789.842254449743
2006,Accountants,40-49 years,70,1844.1171726891241
2006,Accountants,40-49 years,71,1907.6877186055624
2006,Accountants,40-49 years,72,1978.9358995549255
2006,Accountants,40-49 years,73,2051.6893296563526
2006,Accountants,40-49 years,74,2123.0935923962866
2006,Accountants,40-49 years,75,2193.3693964665117
2006,Accountants,40-49 years,76,2262.741840828522
2006,Accountants,40-49 years,77,2331.4105753646463
2006,Accountants,40-49 years,78,2399.5568764029417
2006,Accountants,40-49 years,79,2467.349086159873
2006,Accountants,40-49 years,80,2534.9471128871023
2006,Accountants,40-49 years,81,2602.5063512627353
2006,Accountants,40-49 years,82,2670.1813037426778
2006,Accountants,40-49 years,83,2738.1291437229593
2006,Accountants,40-49 years,84,2806.5134537896
2006,Accountants,40-49 years,85,2875.5083953347694
2006,Accountants,40-49 years,86,2945.303624523012
2006,Accountants,40-49 years,87,3016.110377672736
2006,Accountants,40-49 years,88,3088.1693336687667
2006,Accountants,40-49 years,89,3161.761173798152
2006,Accountants,40-49 years,90,3237.2213048419535
2006,Accountants,40-49 years,91,3314.961169184801
2006,Accountants,40-49 years,92,3395.5003601098247
2006,Accountants,40-49 years,93,3479.5174300605727
2006,Accountants,40-49 years,94,3567.9347382940805
2006,Accountants,40-49 years,95,3662.070774981107
2006,Accountants,40-49 years,96,3763.9399888871135
2006,Accountants,40-49 years,97,3876.9251803190164
2006,Accountants,40-49 years,98,4007.617018396212
2006,Accountants,40-49 years,99,4173.039895079973
2006,Accountants,40-49 years,100,4552.898193359375
2006,Accountants,50-59 years,0,0.0
2006,Accountants,50-59 years,1,406.6563123765277
2006,Accountants,50-59 years,2,512.3532215566493
2006,Accountants,50-59 years,3,586.6253954785295
2006,Accountants,50-59 years,4,637.5353757072005
2006,Accountants,50-59 years,5,672.0188052120643
2006,Accountants,50-59 years,6,700.9985030223893
2006,Accountants,50-59 years,7,727.1934499085346
2006,Accountants,50-59 years,8,751.7996429419903
2006,Accountants,50-59 years,9,775.5013362149521
2006,Accountants,50-59 years,10,798.8518265346399
2006,Accountants,50-59 years,11,821.5300398546506
2006,Accountants,50-59 years,12,843.1249918749444
2006,Accountants,50-59 years,13,863.6300869319165
2006,Accountants,50-59 years,14,883.1135912852715
2006,Accountants,50-59 years,15,901.6356316025139
2006,Accountants,50-59 years,16,919.2655154712996
2006,Accountants,50-59 years,17,936.0700700921235
2006,Accountants,50-59 years,18,952.1129617330031
2006,Accountants,50-59 years,19,967.4549099995604
2006,Accountants,50-59 years,20,982.1513043403608
2006,Accountants,50-59 years,21,996.2477305623346
2006,Accountants,50-59 years,22,1009.8043689908276
2006,Accountants,50-59 years,23,1022.8966279310341
2006,Accountants,50-59 years,24,1035.5984034210078
2006,Accountants,50-59 years,25,1047.977395802191
2006,Accountants,50-59 years,26,1060.0830315973683
2006,Accountants,50-59 years,27,1071.9579297535086
2006,Accountants,50-59 years,28,1083.637797530302
2006,Accountants,50-59 years,28,1095.1548883514813
2006,Accountants,50-59 years,30,1106.5364463526048
2006,Accountants,50-59 years,31,1117.8077395520254
2006,Accountants,50-59 years,32,1128.9912239568891
2006,Accountants,50-59 years,33,1140.1082983136014
2006,Accountants,50-59 years,34,1151.1787028041792
2006,Accountants,50-59 years,35,1162.221694771398
2006,Accountants,50-59 years,36,1173.2558242606044
2006,Accountants,50-59 years,37,1184.2996042921548
2006,Accountants,50-59 years,38,1195.3718720045872
2006,Accountants,50-59 years,39,1206.491695324502
2006,Accountants,50-59 years,40,1217.6788703121254
2006,Accountants,50-59 years,41,1228.9540981802206
2006,Accountants,50-59 years,42,1240.3419593790386
2006,Accountants,50-59 years,43,1251.8673495146734
2006,Accountants,50-59 years,44,1263.548891818913
2006,Accountants,50-59 years,45,1275.4024068482402
2006,Accountants,50-59 years,46,1287.4411749633061
2006,Accountants,50-59 years,47,1299.6782927436982
2006,Accountants,50-59 years,48,1312.1300614469912
2006,Accountants,50-59 years,49,1324.8145066643656
2006,Accountants,50-59 years,50,1337.7521479026846
2006,Accountants,50-59 years,51,1350.9659530205265
2006,Accountants,50-59 years,52,1364.4825296327758
2006,Accountants,50-59 years,53,1378.3327437953328
2006,Accountants,50-59 years,54,1392.5520851010554
2006,Accountants,50-59 years,55,1407.183209943294
2006,Accountants,50-59 years,56,1422.2763035257726
2006,Accountants,50-59 years,56,1437.8921043074185
2006,Accountants,50-59 years,57,1454.1062314480125
2006,Accountants,50-59 years,59,1471.0120291919472
2006,Accountants,50-59 years,60,1488.7289283828513
2006,Accountants,50-59 years,61,1507.4170164172044
2006,Accountants,50-59 years,62,1527.2464842850982
2006,Accountants,50-59 years,63,1548.3999843943318
2006,Accountants,50-59 years,64,1571.0990894087179
2006,Accountants,50-59 years,65,1595.6292486106404
2006,Accountants,50-59 years,66,1622.3620681128373
2006,Accountants,50-59 years,67,1651.7925591447477
2006,Accountants,50-59 years,68,1684.5939561392304
2006,Accountants,50-59 years,69,1721.7014274927094
2006,Accountants,50-59 years,70,1764.422112333035
2006,Accountants,50-59 years,71,1814.523799789724
2006,Accountants,50-59 years,72,1873.9975975732677
2006,Accountants,50-59 years,73,1943.4737649423057
2006,Accountants,50-59 years,74,2018.602838411358
2006,Accountants,50-59 years,75,2093.2015296965706
2006,Accountants,50-59 years,76,2166.756679075711
2006,Accountants,50-59 years,77,2239.4926951114944
2006,Accountants,50-59 years,78,2311.6117455505873
2006,Accountants,50-59 years,79,2383.3000762173087
2006,Accountants,50-59 years,80,2454.7332911486815
2006,Accountants,50-59 years,81,2526.0808705733434
2006,Accountants,50-59 years,82,2597.5102685673696
2006,Accountants,50-59 years,83,2669.1908746271065
2006,Accountants,50-59 years,84,2741.298105216365
2006,Accountants,50-59 years,85,2814.0179088174245
2006,Accountants,50-59 years,86,2887.552024935491
2006,Accountants,50-59 years,87,2962.1244480460814
2006,Accountants,50-59 years,88,3037.9897381196156
2006,Accountants,50-59 years,89,3115.4441508574923
2006,Accountants,50-59 years,90,3194.84112784069
2006,Accountants,50-59 years,91,3276.6136670523915
2006,Accountants,50-59 years,92,3361.308082210635
2006,Accountants,50-59 years,93,3449.63726820304
2006,Accountants,50-59 years,94,3542.5697877936373
2006,Accountants,50-59 years,95,3641.4896478133364
2006,Accountants,50-59 years,96,3748.5109166374195
2006,Accountants,50-59 years,97,3867.1830273296096
2006,Accountants,50-59 years,98,4004.420787088334
2006,Accountants,50-59 years,99,4178.085292656709
2006,Accountants,50-59 years,100,4576.714404296875
2006,Engineers,20-29 years,0,0.0
2006,Engineers,20-29 years,1,36.91934051668514
2006,Engineers,20-29 years,2,87.86367171303093
2006,Engineers,20-29 years,3,190.0427791254844
2006,Engineers,20-29 years,4,489.1169976652344
2006,Engineers,20-29 years,5,553.3563357289089
2006,Engineers,20-29 years,6,595.4714347555595
2006,Engineers,20-29 years,7,627.8875408349354
2006,Engineers,20-29 years,8,654.2883163131075
2006,Engineers,20-29 years,9,676.6756609271685
2006,Engineers,20-29 years,10,696.2072973744378
2006,Engineers,20-29 years,11,713.6066606272533
2006,Engineers,20-29 years,12,729.3495001611758
2006,Engineers,20-29 years,13,743.7603764940601
2006,Engineers,20-29 years,14,757.0852783279124
2006,Engineers,20-29 years,15,769.4943834214309
2006,Engineers,20-29 years,16,781.131140721326
2006,Engineers,20-29 years,17,792.097115658775
2006,Engineers,20-29 years,18,802.4819764195521
2006,Engineers,20-29 years,19,812.3698587806225
2006,Engineers,20-29 years,20,821.8405129948962
2006,Engineers,20-29 years,21,830.9690250254164
2006,Engineers,20-29 years,22,839.804111769343
2006,Engineers,20-29 years,23,848.3850017417207
2006,Engineers,20-29 years,24,856.7490799655446
2006,Engineers,20-29 years,25,864.9226965508246
2006,Engineers,20-29 years,26,872.928087748764
2006,Engineers,20-29 years,27,880.7871801903
2006,Engineers,20-29 years,28,888.5174006621813
2006,Engineers,20-29 years,28,896.1327263608548
2006,Engineers,20-29 years,30,903.6470447736413
2006,Engineers,20-29 years,31,911.0732198924568
2006,Engineers,20-29 years,32,918.4213840074699
2006,Engineers,20-29 years,33,925.7012185795801
2006,Engineers,20-29 years,34,932.9223516472766
2006,Engineers,20-29 years,35,940.093292737688
2006,Engineers,20-29 years,36,947.2214908674349
2006,Engineers,20-29 years,37,954.3143532412101
2006,Engineers,20-29 years,38,961.3792342351484
2006,Engineers,20-29 years,39,968.4230996337865
2006,Engineers,20-29 years,40,975.4527417728948
2006,Engineers,20-29 years,41,982.4749521789498
2006,Engineers,20-29 years,42,989.4962535247262
